cement,ggbs,flyash,silica_fume,limestone_powder,quartz_powder,nano_silica,water,superplasticizer,coarse_agg,fine_agg,temperature,age,cs,is_uhpc,binder,water_binder_ratio
190.3,0,125.2,0,0,0,0,166.6,9.9,1079,798.9,0,100,33.56,0,315.5,0.528050711
250,0,95.7,0,0,0,0,191.8,5.3,948.9,857.2,0,100,41.16,0,345.7,0.554816313
213.5,0,174.2,0,0,0,0,159.2,11.7,1043.6,771.9,0,100,52.96,0,387.7,0.410626772
194.7,0,100.5,0,0,0,0,170.2,7.5,998,901.8,0,100,44.28,0,295.2,0.576558264
251.4,0,118.3,0,0,0,0,192.9,5.8,1043.6,754.3,0,100,40.15,0,369.7,0.52177441
446,24,79,0,0,0,0,162,11.6,967,712,0,28,57.03,0,549,0.295081967
446,24,79,0,0,0,0,162,11.6,967,712,0,28,44.42,0,549,0.295081967
446,24,79,0,0,0,0,162,11.6,967,712,0,28,51.02,0,549,0.295081967
446,24,79,0,0,0,0,162,10.3,967,712,0,28,53.39,0,549,0.295081967
446,24,79,0,0,0,0,162,11.6,967,712,0,3,35.36,0,549,0.295081967
446,24,79,0,0,0,0,162,11.6,967,712,0,3,25.02,0,549,0.295081967
446,24,79,0,0,0,0,162,11.6,967,712,0,3,23.35,0,549,0.295081967
446,24,79,0,0,0,0,162,11.6,967,712,0,7,52.01,0,549,0.295081967
446,24,79,0,0,0,0,162,11.6,967,712,0,7,38.02,0,549,0.295081967
446,24,79,0,0,0,0,162,11.6,967,712,0,7,39.3,0,549,0.295081967
446,24,79,0,0,0,0,162,11.6,967,712,0,56,61.07,0,549,0.295081967
446,24,79,0,0,0,0,162,11.6,967,712,0,56,56.14,0,549,0.295081967
446,24,79,0,0,0,0,162,11.6,967,712,0,56,55.25,0,549,0.295081967
446,24,79,0,0,0,0,162,10.3,967,712,0,56,54.77,0,549,0.295081967
387,20,94,0,0,0,0,157,14.3,938,845,0,28,50.24,0,501,0.313373253
387,20,94,0,0,0,0,157,13.9,938,845,0,28,46.68,0,501,0.313373253
387,20,94,0,0,0,0,157,11.6,938,845,0,28,46.68,0,501,0.313373253
387,20,94,0,0,0,0,157,14.3,938,845,0,3,22.75,0,501,0.313373253
387,20,94,0,0,0,0,157,13.9,938,845,0,3,25.51,0,501,0.313373253
387,20,94,0,0,0,0,157,11.6,938,845,0,3,34.77,0,501,0.313373253
387,20,94,0,0,0,0,157,14.3,938,845,0,7,36.84,0,501,0.313373253
387,20,94,0,0,0,0,157,13.9,938,845,0,7,45.9,0,501,0.313373253
387,20,94,0,0,0,0,157,11.6,938,845,0,7,41.67,0,501,0.313373253
387,20,94,0,0,0,0,157,14.3,938,845,0,56,56.34,0,501,0.313373253
387,20,94,0,0,0,0,157,13.9,938,845,0,56,47.97,0,501,0.313373253
387,20,94,0,0,0,0,157,11.6,938,845,0,56,61.46,0,501,0.313373253
355,19,97,0,0,0,0,145,13.1,967,871,0,28,44.03,0,471,0.307855626
355,19,97,0,0,0,0,145,12.3,967,871,0,28,55.45,0,471,0.307855626
491,26,123,0,0,0,0,210,3.9,882,699,0,28,55.55,0,640,0.328124999
491,26,123,0,0,0,0,201,3.9,822,699,0,28,57.92,0,640,0.3140625
491,26,123,0,0,0,0,210,3.9,882,699,0,3,25.61,0,640,0.328124999
491,26,123,0,0,0,0,210,3.9,882,699,0,7,33.49,0,640,0.328124999
491,26,123,0,0,0,0,210,3.9,882,699,0,56,59.59,0,640,0.328124999
491,26,123,0,0,0,0,201,3.9,822,699,0,3,29.55,0,640,0.3140625
491,26,123,0,0,0,0,201,3.9,822,699,0,7,37.92,0,640,0.3140625
491,26,123,0,0,0,0,201,3.9,822,699,0,56,61.86,0,640,0.3140625
424,22,132,0,0,0,0,178,8.5,822,750,0,28,62.05,0,578,0.307958477
424,22,132,0,0,0,0,178,8.5,882,750,0,3,32.01,0,578,0.307958477
424,22,132,0,0,0,0,168,8.9,822,750,0,28,72.1,0,578,0.290657439
424,22,132,0,0,0,0,178,8.5,822,750,0,7,39,0,578,0.307958477
424,22,132,0,0,0,0,178,8.5,822,750,0,56,65.7,0,578,0.307958477
424,22,132,0,0,0,0,168,8.9,822,750,0,3,32.11,0,578,0.290657439
424,22,132,0,0,0,0,168,8.9,822,750,0,7,40.29,0,578,0.290657439
424,22,132,0,0,0,0,168,8.9,822,750,0,56,74.36,0,578,0.290657439
202,11,141,0,0,0,0,206,1.7,942,801,0,28,21.97,0,354,0.581920902
202,11,141,0,0,0,0,206,1.7,942,801,0,3,9.85,0,354,0.581920902
202,11,141,0,0,0,0,206,1.7,942,801,0,7,15.07,0,354,0.581920902
202,11,141,0,0,0,0,206,1.7,942,801,0,56,23.25,0,354,0.581920902
284,15,141,0,0,0,0,179,5.5,842,801,0,28,43.73,0,440,0.406818181
284,15,141,0,0,0,0,179,5.5,842,801,0,3,13.4,0,440,0.406818181
284,15,141,0,0,0,0,179,5.5,842,801,0,7,24.13,0,440,0.406818181
284,15,141,0,0,0,0,179,5.5,842,801,0,56,44.52,0,440,0.406818181
359,19,141,0,0,0,0,154,10.9,942,801,0,28,62.94,0,519,0.29672447
359,19,141,0,0,0,0,154,10.9,942,801,0,28,59.49,0,519,0.29672447
359,19,141,0,0,0,0,154,10.9,942,801,0,3,25.12,0,519,0.29672447
359,19,141,0,0,0,0,154,10.9,942,801,0,3,23.64,0,519,0.29672447
359,19,141,0,0,0,0,154,10.9,942,801,0,7,35.75,0,519,0.29672447
359,19,141,0,0,0,0,154,10.9,942,801,0,7,38.61,0,519,0.29672447
359,19,141,0,0,0,0,154,10.9,942,801,0,56,68.75,0,519,0.29672447
359,19,141,0,0,0,0,154,10.9,942,801,0,56,66.78,0,519,0.29672447
436,0,0,0,0,0,0,218,0,838.4,719.7,0,28,23.85,0,436,0.499999999
289,0,0,0,0,0,0,192,0,913.2,895.3,0,90,32.07,0,289,0.664359859
289,0,0,0,0,0,0,192,0,913.2,895.3,0,3,11.65,0,289,0.664359859
393,0,0,0,0,0,0,192,0,940.6,785.6,0,3,19.2,0,393,0.488549617
393,0,0,0,0,0,0,192,0,940.6,785.6,0,90,48.85,0,393,0.488549617
393,0,0,0,0,0,0,192,0,940.6,785.6,0,28,39.6,0,393,0.488549617
480,0,0,0,0,0,0,192,0,936.2,712.2,0,28,43.94,0,480,0.399999999
480,0,0,0,0,0,0,192,0,936.2,712.2,0,7,34.57,0,480,0.399999999
480,0,0,0,0,0,0,192,0,936.2,712.2,0,90,54.32,0,480,0.399999999
480,0,0,0,0,0,0,192,0,936.2,712.2,0,3,24.4,0,480,0.399999999
333,0,0,0,0,0,0,192,0,931.2,842.6,0,3,15.62,0,333,0.576576575
255,0,0,0,0,0,0,192,0,889.8,945,0,90,21.86,0,255,0.752941174
255,0,0,0,0,0,0,192,0,889.8,945,0,7,10.22,0,255,0.752941174
289,0,0,0,0,0,0,192,0,913.2,895.3,0,7,14.6,0,289,0.664359859
255,0,0,0,0,0,0,192,0,889.8,945,0,28,18.75,0,255,0.752941174
333,0,0,0,0,0,0,192,0,931.2,842.6,0,28,31.97,0,333,0.576576575
333,0,0,0,0,0,0,192,0,931.2,842.6,0,7,23.4,0,333,0.576576575
289,0,0,0,0,0,0,192,0,913.2,895.3,0,28,25.57,0,289,0.664359859
333,0,0,0,0,0,0,192,0,931.2,842.6,0,90,41.68,0,333,0.576576575
393,0,0,0,0,0,0,192,0,940.6,785.6,0,7,27.74,0,393,0.488549617
255,0,0,0,0,0,0,192,0,889.8,945,0,3,8.2,0,255,0.752941174
158.8,238.2,0,0,0,0,0,185.7,0,1040.6,734.3,0,7,9.62,0,397,0.467758185
239.6,359.4,0,0,0,0,0,185.7,0,941.6,664.3,0,7,25.42,0,599,0.310016694
238.2,158.8,0,0,0,0,0,185.7,0,1040.6,734.3,0,7,15.69,0,397,0.467758185
181.9,272.8,0,0,0,0,0,185.7,0,1012.4,714.3,0,28,27.94,0,454.7,0.408401143
193.5,290.2,0,0,0,0,0,185.7,0,998.2,704.3,0,28,32.63,0,483.7,0.383915649
255.5,170.3,0,0,0,0,0,185.7,0,1026.6,724.3,0,7,17.24,0,425.8,0.436120243
272.8,181.9,0,0,0,0,0,185.7,0,1012.4,714.3,0,7,19.77,0,454.7,0.408401143
239.6,359.4,0,0,0,0,0,185.7,0,941.6,664.3,0,28,39.44,0,599,0.310016694
220.8,147.2,0,0,0,0,0,185.7,0,1055,744.3,0,28,25.75,0,368,0.504619564
397,0,0,0,0,0,0,185.7,0,1040.6,734.3,0,28,33.08,0,397,0.467758185
382.5,0,0,0,0,0,0,185.7,0,1047.8,739.3,0,7,24.07,0,382.5,0.485490195
210.7,316.1,0,0,0,0,0,185.7,0,977,689.3,0,7,21.82,0,526.8,0.352505694
158.8,238.2,0,0,0,0,0,185.7,0,1040.6,734.3,0,28,21.07,0,397,0.467758185
295.8,0,0,0,0,0,0,185.7,0,1091.4,769.3,0,7,14.84,0,295.8,0.627789045
255.5,170.3,0,0,0,0,0,185.7,0,1026.6,724.3,0,28,32.05,0,425.8,0.436120243
203.5,135.7,0,0,0,0,0,185.7,0,1076.2,759.3,0,7,11.96,0,339.2,0.547464621
397,0,0,0,0,0,0,185.7,0,1040.6,734.3,0,7,25.45,0,397,0.467758185
381.4,0,0,0,0,0,0,185.7,0,1104.6,784.3,0,28,22.49,0,381.4,0.486890402
295.8,0,0,0,0,0,0,185.7,0,1091.4,769.3,0,28,25.22,0,295.8,0.627789045
228,342.1,0,0,0,0,0,185.7,0,955.8,674.3,0,28,39.7,0,570.1,0.325732327
220.8,147.2,0,0,0,0,0,185.7,0,1055,744.3,0,7,13.09,0,368,0.504619564
316.1,210.7,0,0,0,0,0,185.7,0,977,689.3,0,28,38.7,0,526.8,0.352505694
135.7,203.5,0,0,0,0,0,185.7,0,1076.2,759.3,0,7,7.51,0,339.2,0.547464621
238.1,0,0,0,0,0,0,185.7,0,1118.8,789.3,0,28,17.58,0,238.1,0.779924398
339.2,0,0,0,0,0,0,185.7,0,1069.2,754.3,0,7,21.18,0,339.2,0.547464621
135.7,203.5,0,0,0,0,0,185.7,0,1076.2,759.3,0,28,18.2,0,339.2,0.547464621
193.5,290.2,0,0,0,0,0,185.7,0,998.2,704.3,0,7,17.2,0,483.7,0.383915649
203.5,135.7,0,0,0,0,0,185.7,0,1076.2,759.3,0,28,22.63,0,339.2,0.547464621
290.2,193.5,0,0,0,0,0,185.7,0,998.2,704.3,0,7,21.86,0,483.7,0.383915649
181.9,272.8,0,0,0,0,0,185.7,0,1012.4,714.3,0,7,12.37,0,454.7,0.408401143
170.3,155.5,0,0,0,0,0,185.7,0,1026.6,724.3,0,28,25.73,0,325.8,0.569981582
210.7,316.1,0,0,0,0,0,185.7,0,977,689.3,0,28,37.81,0,526.8,0.352505694
228,342.1,0,0,0,0,0,185.7,0,955.8,674.3,0,7,21.92,0,570.1,0.325732327
290.2,193.5,0,0,0,0,0,185.7,0,998.2,704.3,0,28,33.04,0,483.7,0.383915649
381.4,0,0,0,0,0,0,185.7,0,1104.6,784.3,0,7,14.54,0,381.4,0.486890402
238.2,158.8,0,0,0,0,0,185.7,0,1040.6,734.3,0,28,26.91,0,397,0.467758185
186.2,124.1,0,0,0,0,0,185.7,0,1083.4,764.3,0,7,8,0,310.3,0.598453108
339.2,0,0,0,0,0,0,185.7,0,1069.2,754.3,0,28,31.9,0,339.2,0.547464621
238.1,0,0,0,0,0,0,185.7,0,1118.8,789.3,0,7,10.34,0,238.1,0.779924398
252.5,0,0,0,0,0,0,185.7,0,1111.6,784.3,0,28,19.77,0,252.5,0.735445542
382.5,0,0,0,0,0,0,185.7,0,1047.8,739.3,0,28,37.44,0,382.5,0.485490195
252.5,0,0,0,0,0,0,185.7,0,1111.6,784.3,0,7,11.48,0,252.5,0.735445542
316.1,210.7,0,0,0,0,0,185.7,0,977,689.3,0,7,24.44,0,526.8,0.352505694
186.2,124.1,0,0,0,0,0,185.7,0,1083.4,764.3,0,28,17.6,0,310.3,0.598453108
170.3,155.5,0,0,0,0,0,185.7,0,1026.6,724.3,0,7,10.73,0,325.8,0.569981582
272.8,181.9,0,0,0,0,0,185.7,0,1012.4,714.3,0,28,31.38,0,454.7,0.408401143
339,0,0,0,0,0,0,197,0,968,781,0,3,13.22,0,339,0.581120942
339,0,0,0,0,0,0,197,0,968,781,0,7,20.97,0,339,0.581120942
339,0,0,0,0,0,0,197,0,968,781,0,14,27.04,0,339,0.581120942
339,0,0,0,0,0,0,197,0,968,781,0,28,32.04,0,339,0.581120942
339,0,0,0,0,0,0,197,0,968,781,0,90,35.17,0,339,0.581120942
339,0,0,0,0,0,0,197,0,968,781,0,180,36.45,0,339,0.581120942
339,0,0,0,0,0,0,197,0,968,781,0,365,38.89,0,339,0.581120942
236,0,0,0,0,0,0,194,0,968,885,0,3,6.47,0,236,0.822033895
236,0,0,0,0,0,0,194,0,968,885,0,14,12.84,0,236,0.822033895
236,0,0,0,0,0,0,194,0,968,885,0,28,18.42,0,236,0.822033895
236,0,0,0,0,0,0,194,0,968,885,0,90,21.95,0,236,0.822033895
236,0,0,0,0,0,0,193,0,968,885,0,180,24.1,0,236,0.817796607
236,0,0,0,0,0,0,193,0,968,885,0,365,25.08,0,236,0.817796607
277,0,0,0,0,0,0,191,0,968,856,0,14,21.26,0,277,0.689530683
277,0,0,0,0,0,0,191,0,968,856,0,28,25.97,0,277,0.689530683
277,0,0,0,0,0,0,191,0,968,856,0,3,11.36,0,277,0.689530683
277,0,0,0,0,0,0,191,0,968,856,0,90,31.25,0,277,0.689530683
277,0,0,0,0,0,0,191,0,968,856,0,180,32.33,0,277,0.689530683
277,0,0,0,0,0,0,191,0,968,856,0,360,33.7,0,277,0.689530683
254,0,0,0,0,0,0,198,0,968,863,0,3,9.31,0,254,0.779527556
254,0,0,0,0,0,0,198,0,968,863,0,90,26.94,0,254,0.779527556
254,0,0,0,0,0,0,198,0,968,863,0,180,27.63,0,254,0.779527556
254,0,0,0,0,0,0,198,0,968,863,0,365,29.79,0,254,0.779527556
307,0,0,0,0,0,0,193,0,968,812,0,180,34.49,0,307,0.628664493
307,0,0,0,0,0,0,193,0,968,812,0,365,36.15,0,307,0.628664493
307,0,0,0,0,0,0,193,0,968,812,0,3,12.54,0,307,0.628664493
307,0,0,0,0,0,0,193,0,968,812,0,28,27.53,0,307,0.628664493
307,0,0,0,0,0,0,193,0,968,812,0,90,32.92,0,307,0.628664493
236,0,0,0,0,0,0,193,0,968,885,0,7,9.99,0,236,0.817796607
200,0,0,0,0,0,0,180,0,1125,845,0,7,7.84,0,200,0.899999996
200,0,0,0,0,0,0,180,0,1125,845,0,28,12.25,0,200,0.899999996
225,0,0,0,0,0,0,181,0,1113,833,0,7,11.17,0,225,0.804444441
225,0,0,0,0,0,0,181,0,1113,833,0,28,17.34,0,225,0.804444441
325,0,0,0,0,0,0,184,0,1063,783,0,7,17.54,0,325,0.566153844
325,0,0,0,0,0,0,184,0,1063,783,0,28,30.57,0,325,0.566153844
275,0,0,0,0,0,0,183,0,1088,808,0,7,14.2,0,275,0.665454543
275,0,0,0,0,0,0,183,0,1088,808,0,28,24.5,0,275,0.665454543
300,0,0,0,0,0,0,184,0,1075,795,0,7,15.58,0,300,0.613333331
300,0,0,0,0,0,0,184,0,1075,795,0,28,26.85,0,300,0.613333331
375,0,0,0,0,0,0,186,0,1038,758,0,7,26.06,0,375,0.495999999
375,0,0,0,0,0,0,186,0,1038,758,0,28,38.21,0,375,0.495999999
400,0,0,0,0,0,0,187,0,1025,745,0,28,43.7,0,400,0.467499999
400,0,0,0,0,0,0,187,0,1025,745,0,7,30.14,0,400,0.467499999
250,0,0,0,0,0,0,182,0,1100,820,0,7,12.73,0,250,0.727999997
250,0,0,0,0,0,0,182,0,1100,820,0,28,20.87,0,250,0.727999997
350,0,0,0,0,0,0,186,0,1050,770,0,7,20.28,0,350,0.53142857
350,0,0,0,0,0,0,186,0,1050,770,0,28,34.29,0,350,0.53142857
203.5,305.3,0,0,0,0,0,203.5,0,963.4,630,0,7,19.54,0,508.8,0.399960691
250.2,166.8,0,0,0,0,0,203.5,0,977.6,694.1,0,90,47.71,0,417,0.488009591
157,236,0,0,0,0,0,192,0,935.4,781.2,0,90,43.38,0,393,0.488549617
141.3,212,0,0,0,0,0,203.5,0,971.8,748.5,0,28,29.89,0,353.3,0.575997734
166.8,250.2,0,0,0,0,0,203.5,0,975.6,692.6,0,3,6.9,0,417,0.488009591
122.6,183.9,0,0,0,0,0,203.5,0,958.2,800.1,0,90,33.19,0,306.5,0.663947796
183.9,122.6,0,0,0,0,0,203.5,0,959.2,800,0,3,4.9,0,306.5,0.663947796
102,153,0,0,0,0,0,192,0,887,942,0,3,4.57,0,255,0.752941174
102,153,0,0,0,0,0,192,0,887,942,0,90,25.46,0,255,0.752941174
122.6,183.9,0,0,0,0,0,203.5,0,958.2,800.1,0,28,24.29,0,306.5,0.663947796
166.8,250.2,0,0,0,0,0,203.5,0,975.6,692.6,0,28,33.95,0,417,0.488009591
200,133,0,0,0,0,0,192,0,965.4,806.2,0,3,11.41,0,333,0.576576575
108.3,162.4,0,0,0,0,0,203.5,0,938.2,849,0,28,20.59,0,270.7,0.751754707
305.3,203.5,0,0,0,0,0,203.5,0,965.4,631,0,7,25.89,0,508.8,0.399960691
108.3,162.4,0,0,0,0,0,203.5,0,938.2,849,0,90,29.23,0,270.7,0.751754707
116,173,0,0,0,0,0,192,0,909.8,891.9,0,90,31.02,0,289,0.664359859
141.3,212,0,0,0,0,0,203.5,0,971.8,748.5,0,7,10.39,0,353.3,0.575997734
157,236,0,0,0,0,0,192,0,935.4,781.2,0,28,33.66,0,393,0.488549617
133,200,0,0,0,0,0,192,0,927.4,839.2,0,28,27.87,0,333,0.576576575
250.2,166.8,0,0,0,0,0,203.5,0,977.6,694.1,0,7,19.35,0,417,0.488009591
173,116,0,0,0,0,0,192,0,946.8,856.8,0,7,11.39,0,289,0.664359859
192,288,0,0,0,0,0,192,0,929.8,716.1,0,3,12.79,0,480,0.399999999
192,288,0,0,0,0,0,192,0,929.8,716.1,0,28,39.32,0,480,0.399999999
153,102,0,0,0,0,0,192,0,888,943.1,0,3,4.78,0,255,0.752941174
288,192,0,0,0,0,0,192,0,932,717.8,0,3,16.11,0,480,0.399999999
305.3,203.5,0,0,0,0,0,203.5,0,965.4,631,0,28,43.38,0,508.8,0.399960691
236,157,0,0,0,0,0,192,0,972.6,749.1,0,7,20.42,0,393,0.488549617
173,116,0,0,0,0,0,192,0,946.8,856.8,0,3,6.94,0,289,0.664359859
212,141.3,0,0,0,0,0,203.5,0,973.4,750,0,7,15.03,0,353.3,0.575997734
236,157,0,0,0,0,0,192,0,972.6,749.1,0,3,13.57,0,393,0.488549617
183.9,122.6,0,0,0,0,0,203.5,0,959.2,800,0,90,32.53,0,306.5,0.663947796
166.8,250.2,0,0,0,0,0,203.5,0,975.6,692.6,0,7,15.75,0,417,0.488009591
102,153,0,0,0,0,0,192,0,887,942,0,7,7.68,0,255,0.752941174
288,192,0,0,0,0,0,192,0,932,717.8,0,28,38.8,0,480,0.399999999
212,141.3,0,0,0,0,0,203.5,0,973.4,750,0,28,33,0,353.3,0.575997734
102,153,0,0,0,0,0,192,0,887,942,0,28,17.28,0,255,0.752941174
173,116,0,0,0,0,0,192,0,946.8,856.8,0,28,24.28,0,289,0.664359859
183.9,122.6,0,0,0,0,0,203.5,0,959.2,800,0,28,24.05,0,306.5,0.663947796
133,200,0,0,0,0,0,192,0,927.4,839.2,0,90,36.59,0,333,0.576576575
192,288,0,0,0,0,0,192,0,929.8,716.1,0,90,50.73,0,480,0.399999999
133,200,0,0,0,0,0,192,0,927.4,839.2,0,7,13.66,0,333,0.576576575
305.3,203.5,0,0,0,0,0,203.5,0,965.4,631,0,3,14.14,0,508.8,0.399960691
236,157,0,0,0,0,0,192,0,972.6,749.1,0,90,47.78,0,393,0.488549617
108.3,162.4,0,0,0,0,0,203.5,0,938.2,849,0,3,2.33,0,270.7,0.751754707
157,236,0,0,0,0,0,192,0,935.4,781.2,0,7,16.89,0,393,0.488549617
288,192,0,0,0,0,0,192,0,932,717.8,0,7,23.52,0,480,0.399999999
212,141.3,0,0,0,0,0,203.5,0,973.4,750,0,3,6.81,0,353.3,0.575997734
212,141.3,0,0,0,0,0,203.5,0,973.4,750,0,90,39.7,0,353.3,0.575997734
153,102,0,0,0,0,0,192,0,888,943.1,0,28,17.96,0,255,0.752941174
236,157,0,0,0,0,0,192,0,972.6,749.1,0,28,32.88,0,393,0.488549617
116,173,0,0,0,0,0,192,0,909.8,891.9,0,28,22.35,0,289,0.664359859
183.9,122.6,0,0,0,0,0,203.5,0,959.2,800,0,7,10.79,0,306.5,0.663947796
108.3,162.4,0,0,0,0,0,203.5,0,938.2,849,0,7,7.72,0,270.7,0.751754707
203.5,305.3,0,0,0,0,0,203.5,0,963.4,630,0,28,41.68,0,508.8,0.399960691
203.5,305.3,0,0,0,0,0,203.5,0,963.4,630,0,3,9.56,0,508.8,0.399960691
133,200,0,0,0,0,0,192,0,927.4,839.2,0,3,6.88,0,333,0.576576575
288,192,0,0,0,0,0,192,0,932,717.8,0,90,50.53,0,480,0.399999999
200,133,0,0,0,0,0,192,0,965.4,806.2,0,7,17.17,0,333,0.576576575
200,133,0,0,0,0,0,192,0,965.4,806.2,0,28,30.44,0,333,0.576576575
250.2,166.8,0,0,0,0,0,203.5,0,977.6,694.1,0,3,9.73,0,417,0.488009591
122.6,183.9,0,0,0,0,0,203.5,0,958.2,800.1,0,3,3.32,0,306.5,0.663947796
153,102,0,0,0,0,0,192,0,888,943.1,0,90,26.32,0,255,0.752941174
200,133,0,0,0,0,0,192,0,965.4,806.2,0,90,43.25,0,333,0.576576575
116,173,0,0,0,0,0,192,0,909.8,891.9,0,3,6.28,0,289,0.664359859
173,116,0,0,0,0,0,192,0,946.8,856.8,0,90,32.1,0,289,0.664359859
250.2,166.8,0,0,0,0,0,203.5,0,977.6,694.1,0,28,36.96,0,417,0.488009591
305.3,203.5,0,0,0,0,0,203.5,0,965.4,631,0,90,54.6,0,508.8,0.399960691
192,288,0,0,0,0,0,192,0,929.8,716.1,0,7,21.48,0,480,0.399999999
157,236,0,0,0,0,0,192,0,935.4,781.2,0,3,9.69,0,393,0.488549617
153,102,0,0,0,0,0,192,0,888,943.1,0,7,8.37,0,255,0.752941174
141.3,212,0,0,0,0,0,203.5,0,971.8,748.5,0,90,39.66,0,353.3,0.575997734
116,173,0,0,0,0,0,192,0,909.8,891.9,0,7,10.09,0,289,0.664359859
141.3,212,0,0,0,0,0,203.5,0,971.8,748.5,0,3,4.83,0,353.3,0.575997734
122.6,183.9,0,0,0,0,0,203.5,0,958.2,800.1,0,7,10.35,0,306.5,0.663947796
166.8,250.2,0,0,0,0,0,203.5,0,975.6,692.6,0,90,43.57,0,417,0.488009591
203.5,305.3,0,0,0,0,0,203.5,0,963.4,630,0,90,51.86,0,508.8,0.399960691
310,0,0,0,0,0,0,192,0,1012,830,0,3,11.85,0,310,0.619354837
310,0,0,0,0,0,0,192,0,1012,830,0,7,17.24,0,310,0.619354837
310,0,0,0,0,0,0,192,0,1012,830,0,28,27.83,0,310,0.619354837
310,0,0,0,0,0,0,192,0,1012,830,0,90,35.76,0,310,0.619354837
310,0,0,0,0,0,0,192,0,1012,830,0,120,38.7,0,310,0.619354837
331,0,0,0,0,0,0,192,0,1025,821,0,3,14.31,0,331,0.580060421
331,0,0,0,0,0,0,192,0,1025,821,0,7,17.44,0,331,0.580060421
331,0,0,0,0,0,0,192,0,1025,821,0,28,31.74,0,331,0.580060421
331,0,0,0,0,0,0,192,0,1025,821,0,90,37.91,0,331,0.580060421
331,0,0,0,0,0,0,192,0,1025,821,0,120,39.38,0,331,0.580060421
349,0,0,0,0,0,0,192,0,1056,809,0,3,15.87,0,349,0.550143265
349,0,0,0,0,0,0,192,0,1056,809,0,7,9.01,0,349,0.550143265
349,0,0,0,0,0,0,192,0,1056,809,0,28,33.61,0,349,0.550143265
349,0,0,0,0,0,0,192,0,1056,809,0,90,40.66,0,349,0.550143265
349,0,0,0,0,0,0,192,0,1056,809,0,120,40.86,0,349,0.550143265
238,0,0,0,0,0,0,186,0,1119,789,0,7,12.05,0,238,0.781512602
238,0,0,0,0,0,0,186,0,1119,789,0,28,17.54,0,238,0.781512602
296,0,0,0,0,0,0,186,0,1090,769,0,7,18.91,0,296,0.628378376
296,0,0,0,0,0,0,186,0,1090,769,0,28,25.18,0,296,0.628378376
297,0,0,0,0,0,0,186,0,1040,734,0,7,30.96,0,297,0.626262624
480,0,0,0,0,0,0,192,0,936,721,0,28,43.89,0,480,0.399999999
480,0,0,0,0,0,0,192,0,936,721,0,90,54.28,0,480,0.399999999
397,0,0,0,0,0,0,186,0,1040,734,0,28,36.94,0,397,0.468513853
281,0,0,0,0,0,0,186,0,1104,774,0,7,14.5,0,281,0.661921706
281,0,0,0,0,0,0,185,0,1104,774,0,28,22.44,0,281,0.658362987
500,0,0,0,0,0,0,200,0,1125,613,0,1,12.64,0,500,0.399999999
500,0,0,0,0,0,0,200,0,1125,613,0,3,26.06,0,500,0.399999999
500,0,0,0,0,0,0,200,0,1125,613,0,7,33.21,0,500,0.399999999
500,0,0,0,0,0,0,200,0,1125,613,0,14,36.94,0,500,0.399999999
500,0,0,0,0,0,0,200,0,1125,613,0,28,44.09,0,500,0.399999999
540,0,0,0,0,0,0,173,0,1125,613,0,7,52.61,0,540,0.32037037
540,0,0,0,0,0,0,173,0,1125,613,0,14,59.76,0,540,0.32037037
540,0,0,0,0,0,0,173,0,1125,613,0,28,67.31,0,540,0.32037037
540,0,0,0,0,0,0,173,0,1125,613,0,90,69.66,0,540,0.32037037
540,0,0,0,0,0,0,173,0,1125,613,0,180,71.62,0,540,0.32037037
540,0,0,0,0,0,0,173,0,1125,613,0,270,74.17,0,540,0.32037037
350,0,0,0,0,0,0,203,0,974,775,0,7,18.13,0,350,0.579999998
350,0,0,0,0,0,0,203,0,974,775,0,14,22.53,0,350,0.579999998
350,0,0,0,0,0,0,203,0,974,775,0,28,27.34,0,350,0.579999998
350,0,0,0,0,0,0,203,0,974,775,0,56,29.98,0,350,0.579999998
350,0,0,0,0,0,0,203,0,974,775,0,90,31.35,0,350,0.579999998
350,0,0,0,0,0,0,203,0,974,775,0,180,32.72,0,350,0.579999998
385,0,0,0,0,0,0,186,0,966,763,0,1,6.27,0,385,0.483116882
385,0,0,0,0,0,0,186,0,966,763,0,3,14.7,0,385,0.483116882
385,0,0,0,0,0,0,186,0,966,763,0,7,23.22,0,385,0.483116882
385,0,0,0,0,0,0,186,0,966,763,0,14,27.92,0,385,0.483116882
385,0,0,0,0,0,0,186,0,966,763,0,28,31.35,0,385,0.483116882
331,0,0,0,0,0,0,192,0,978,825,0,180,39,0,331,0.580060421
331,0,0,0,0,0,0,192,0,978,825,0,360,41.24,0,331,0.580060421
349,0,0,0,0,0,0,192,0,1047,806,0,3,14.99,0,349,0.550143265
331,0,0,0,0,0,0,192,0,978,825,0,3,13.52,0,331,0.580060421
382,0,0,0,0,0,0,186,0,1047,739,0,7,24,0,382,0.486910993
382,0,0,0,0,0,0,186,0,1047,739,0,28,37.42,0,382,0.486910993
382,0,0,0,0,0,0,186,0,1111,784,0,7,11.47,0,382,0.486910993
281,0,0,0,0,0,0,186,0,1104,774,0,28,22.44,0,281,0.661921706
339,0,0,0,0,0,0,185,0,1069,754,0,7,21.16,0,339,0.545722712
339,0,0,0,0,0,0,185,0,1069,754,0,28,31.84,0,339,0.545722712
295,0,0,0,0,0,0,185,0,1069,769,0,7,14.8,0,295,0.627118642
295,0,0,0,0,0,0,185,0,1069,769,0,28,25.18,0,295,0.627118642
